11/26,11/27,11/28,11/29,11/30,12/1,12/2,12/3
7.0949500000000105,7.034600000000011,7.2521375000000114,7.064225000000009,7.191337500000011,7.218112500000011,7.278275000000012,7.285425000000012
39.58548750000003,41.590806250000014,39.87769375000002,39.41849375000002,38.82640000000002,39.901762500000025,39.77032500000002,40.809493750000016
10.405425000000013,10.666687500000013,10.279112500000018,10.522650000000015,10.511812500000014,10.353812500000014,10.517875000000014,10.503650000000015
60.39460624999995,60.607887499999954,60.60741249999997,58.58459999999995,61.03411874999996,61.19451249999995,59.66556874999998,59.21465624999996
18.824537499999995,18.9518875,18.915475,19.2692625,18.935724999999994,18.857725000000002,18.867224999999998,19.282225
64.25055000000002,62.92981875,63.01851250000001,62.94415625000001,64.12291875000001,63.727037500000016,62.83612500000001,63.80451875000001
70.61163749999993,70.49534374999992,72.00934999999993,72.40799374999993,70.87413124999993,71.48133749999994,71.43851249999994,70.77319374999993
18.870325,20.074100000000005,19.14975,20.219437500000005,19.5216375,20.054162500000004,20.827437500000002,20.373225
36.61250624999995,39.41594999999998,37.734174999999965,37.41154374999996,37.378837499999975,38.57353124999997,37.59065624999996,39.73391874999996
22.29124999999998,20.8780375,21.089275,21.932549999999992,22.00607499999999,21.60101249999999,21.4827,22.29332499999998
27.56508749999997,27.620212499999965,26.602362499999977,27.42699999999997,27.333637499999973,27.711287499999965,27.675124999999966,27.117212499999972
31.926487499999958,31.024999999999956,30.58419999999996,30.73583749999995,30.11733749999994,29.586399999999944,30.14937499999996,29.928837499999958
28.10892499999998,26.81682499999999,26.06,27.25381249999999,26.579737499999993,26.898762499999986,27.2666375,26.889512499999995
33.27796874999997,33.907849999999975,34.55265624999998,34.00169374999997,34.68341874999997,34.47795624999998,33.82747499999997,34.42583749999997
177.07975624999966,175.3324874999997,164.84773749999988,176.10962187499976,173.92957499999974,182.3672392857139,174.87159999999975,174.74329374999976
25.783412499999972,26.06752499999998,26.005562499999975,26.66878749999996,26.671887499999972,25.89392499999998,27.326887499999962,26.63009999999997
11.045025000000004,11.058475000000005,10.853112500000009,11.11305000000001,11.200612500000004,11.075412500000006,11.255875000000009,11.143250000000005
13.941787500000002,14.157637500000003,14.065762500000005,13.970400000000005,13.835600000000005,13.938675000000003,14.107300000000004,14.037200000000006
7.885187500000016,7.946412500000017,8.062637500000017,7.955775000000017,7.961312500000017,7.927300000000016,7.987462500000016,8.075662500000018
160.39199062499972,154.23205624999974,153.6036265624998,159.03723593749976,154.88126874999978,158.52520803571403,159.98253749999978,151.82804687499976
162.25996375000003,160.802540625,161.52505500000004,161.8585171875,161.2595737500001,163.51535928571428,165.62121874999997,164.6702764062501
162.25996375000003,160.802540625,161.52505500000004,161.8585171875,161.2595737500001,163.51535928571428,165.62121874999997,164.6702764062501
28.240724999999948,28.926662499999953,29.083812499999958,28.942337499999955,28.776274999999952,29.32232499999995,29.500999999999944,29.103499999999944
31.74592499999997,31.19541249999998,30.855887499999973,31.001574999999974,30.545487499999965,31.617074999999982,31.092149999999975,31.027449999999984
53.63195625000002,53.232156250000024,51.225387500000025,51.757768750000025,52.380793750000024,53.76443750000003,52.88128125000002,53.14524375000003
19.39428749999999,19.765724999999982,19.78949999999999,19.439437499999983,19.53207499999999,19.035987499999987,19.740387499999986,19.834599999999988
422.4632749999999,451.73598125000007,449.44204062500023,437.217053125,431.15628750000013,454.4600437500002,481.89904375000026,459.4380062500001
29.072662499999996,28.63172499999999,28.38502499999999,28.922549999999998,28.46298749999999,28.88992499999999,28.686599999999995,28.710224999999983
21.966937499999986,21.65543749999999,22.060099999999988,22.391612499999983,22.370187499999982,21.82506249999999,22.36646249999999,22.24488749999999
25.42588749999999,24.672387499999996,25.22808749999998,25.56552499999999,25.534274999999994,25.43252499999999,25.26162499999998,25.731412499999983
13.695087499999998,13.564499999999999,13.4503875,13.416799999999999,13.1955,13.397437499999999,13.3288,13.206799999999998
21.873037499999988,22.503287499999985,21.81776249999999,23.137824999999975,22.53391249999998,22.219962499999983,22.426837499999984,22.090049999999984
27.32252499999998,27.58343749999999,26.884525,27.193412499999987,27.217912499999983,27.170287499999983,27.040424999999995,26.437374999999985
8.372700000000002,8.4339625,8.546425000000001,8.521425,8.29805,8.360125000000002,8.6699375,8.622800000000002
35.98915,35.1029375,36.140975,35.58265,35.5827125,34.87793749999999,35.94434999999999,34.787724999999995
119.49235750000013,119.52648437500011,113.92090687500017,110.58194093750016,109.07425437500015,121.52480647321437,115.01235000000011,114.20641484375017
10.316850000000004,10.228562500000004,10.291175000000004,10.814525000000003,10.491450000000004,10.354125000000005,10.713787500000008,10.716500000000005
48.52732499999998,48.403574999999975,48.476762499999985,48.22043749999999,47.35802499999999,48.565099999999994,49.26517499999999,47.35737499999999
8.166187500000012,8.212287500000015,8.265487500000013,8.113475000000012,8.176637500000009,8.225962500000014,8.312775000000011,8.282887500000015
120.61670749999998,126.10094812499985,120.64170812499995,123.35229218749993,125.27588187499995,123.50975647321417,129.9770606249999,123.58249109374994
30.489237500000016,30.281525000000016,29.85087500000001,29.805475000000015,29.51118750000001,30.338987500000012,29.913562500000015,29.790275000000015
39.03208124999996,40.124856249999965,39.91976874999996,39.908887499999956,39.740962499999966,40.27380624999997,39.13859999999997,41.375456249999964
