11/26,11/27,11/28,11/29,11/30,12/1,12/2,12/3
7.420699999999991,7.237012499999992,7.300674999999993,7.377649999999992,7.4238937499999915,7.213924999999992,7.739018749999993,7.168968749999993
46.084162499999955,49.44179999999999,45.74639374999997,46.05811249999997,49.194274999999976,43.58909999999996,48.39012499999997,46.98641874999999
10.089687500000002,9.574706250000006,10.065012500000009,9.627762500000005,9.988562500000008,9.846781250000006,9.948131250000012,9.793243750000006
62.131207916666696,65.07261875000006,62.44651250000005,59.28806500000003,66.61448125000007,61.01344166666673,65.39423000000006,62.08185148809529
21.186414583333338,21.727952499999997,22.437912499999992,22.3417875,20.680760416666672,21.12368541666667,21.2437125,19.984729166666675
66.31658124999991,69.88728749999993,68.0107937499999,69.08669374999988,69.8371374999999,67.02809999999991,66.20113749999992,72.04986249999992
72.0393062499999,76.84196249999987,79.08296249999988,77.22443124999988,76.41791249999987,76.66314374999989,77.30656249999987,77.92337499999987
18.68673750000001,18.446900000000014,18.806975000000012,19.321500000000015,19.01651250000001,18.393662500000012,18.706000000000014,19.733587500000013
33.43004375000001,33.557556250000005,34.33566249999999,33.685187500000005,35.51059375000001,34.342231250000005,33.80993125,33.60276250000001
22.06701249999999,22.01178749999999,21.997224999999993,22.019837499999994,21.785937499999992,21.218775,22.35543749999999,22.33338749999999
28.23607760416668,28.19067364583334,28.918754375000013,27.60378145833334,28.148460252976207,28.556581666666684,27.85139479166668,28.292516875000004
30.002841607142845,30.056599345238084,30.24518261904761,30.036344821428546,30.151541607142832,30.13745166666665,30.22930583333332,30.15246940476187
28.23607760416668,28.19067364583334,28.918754375000013,27.60378145833334,28.148460252976207,28.556581666666684,27.85139479166668,28.292516875000004
32.56227656249997,32.8807645833333,35.64542406249995,33.6569830208333,33.442542812499966,34.656402499999956,33.20499843749996,32.86617541666663
182.80307500000015,181.70117500000015,180.24442500000012,181.94115000000016,182.22057500000017,175.26102500000013,184.1513500000001,178.9225750000001
26.994474999999955,25.820037499999962,27.605199999999954,25.89442499999997,28.780774999999945,26.715774999999965,29.090181249999954,26.25934999999996
11.239262499999988,10.506518749999998,11.038981249999996,10.456568749999995,10.843843749999996,10.83074374999999,11.04316874999999,10.373899999999999
14.595500000000007,15.58333750000001,15.345375000000011,15.88533750000001,15.222500000000009,14.784100000000008,15.340812500000009,15.129037500000008
7.85753749999999,8.14216874999999,7.738656249999992,7.840687499999993,7.9902999999999915,7.516699999999993,7.30762499999999,7.655149999999989
162.51204999999985,164.31352499999983,162.98157499999982,160.98937499999994,163.70489999999984,159.45459999999986,164.97114999999988,160.50177499999984
170.85587499999986,172.74077499999987,171.2840249999999,172.98074999999997,171.02007499999985,168.78962499999994,173.69754999999998,169.4643749999999
142.72365,139.31473124999997,146.16014999999993,144.6953499999999,146.68379999999993,141.1963312499999,142.07545,145.27439999999996
28.752799999999965,28.29315624999997,29.593087499999953,28.506681249999975,28.378893749999957,28.40494374999997,28.943806249999966,28.07751249999996
30.8212314285714,30.949049479166646,31.45927479166664,30.27132708333331,30.499860208333303,30.7815083333333,30.54747479166663,31.720752604166638
60.759324999999954,64.70636249999993,66.45458124999993,62.56368124999994,63.27101249999994,63.35079374999994,64.15966249999991,64.61102499999993
19.719912500000007,19.69056250000001,20.12546250000001,20.080362500000007,19.431550000000005,18.984187500000008,19.948862500000008,20.160987500000008
440.46222500000044,418.9800500000004,382.4987750000003,408.68840000000046,408.94747500000034,423.96077500000035,382.3618500000003,405.25847500000026
30.002841607142845,30.056599345238084,30.24518261904761,30.036344821428546,30.151541607142832,30.13745166666665,30.22930583333332,30.15246940476187
25.048290364583327,24.869358124999994,25.060888020833332,24.862178854166654,24.66841135416667,25.085035,24.585458229166676,24.966004687500007
25.048290364583327,24.869358124999994,25.060888020833332,24.862178854166654,24.66841135416667,25.085035,24.585458229166676,24.966004687500007
12.993825000000014,13.76857500000002,13.292550000000016,13.903237500000019,13.180562500000017,13.27151250000002,13.113162500000017,12.850937500000011
21.937537499999994,22.347564583333323,21.876299999999997,22.86971874999999,20.87779375000001,21.94529375,22.363074999999995,20.995331250000007
30.002841607142845,30.056599345238084,30.24518261904761,30.036344821428546,30.151541607142832,30.13745166666665,30.22930583333332,30.15246940476187
8.326506249999992,8.289706249999993,8.377849999999995,8.258974999999994,8.378662499999994,8.462468749999994,8.595862499999992,8.050293749999994
42.25949999999993,42.11922499999994,40.82266249999993,40.32324999999994,42.77877499999993,43.77535624999996,42.96375624999995,40.53953749999993
102.8393624999999,101.2812624999999,101.30464999999991,104.20294999999986,102.74389999999988,101.24466249999989,102.2321312499999,100.6659249999999
11.040822916666675,10.89780625000001,10.689860416666674,10.302537500000012,10.49720625000001,11.04186250000001,9.681318750000012,10.927406250000011
51.29542499999998,49.26604999999996,49.81285624999997,47.39379999999997,52.640899999999974,51.170081249999974,52.92075625,50.29126249999997
8.46078750000001,8.09478125000001,8.213912500000017,7.931675000000012,8.310543750000011,7.843181250000008,8.065925000000014,7.8414125000000094
121.62140000000018,118.21248125000015,122.1134000000001,122.75942500000015,125.72937500000015,120.91603125000012,125.80092500000008,122.8477250000002
29.977558333333366,30.100200000000036,29.65106875,29.548218750000036,30.44631375000003,30.23172083333335,30.060177083333357,29.635831250000027
44.868724999999934,43.63852499999994,41.89910624999993,42.11132499999994,44.926649999999924,42.85022499999993,44.02837499999991,43.736149999999924
